first_name	last_name	U		0		state		
Asheley	Doughnut	F	05082021	0		TX	3417586787	
Ashleigh	Crisp	F	09022014	0		IA	8045958997	
Jim	Doughnut	M	03051962	0		IA	14175107968	
Ashleigh	Dough	F	04101952	0		TX	13416987108	
Carman	Curler	F	07022029	0		IA	7726096878	
Ashleigh	Curler	F	26031981	0		VT	17198838004	
John	Dough	M	21121991	0		VT	14752034680	
Alex	Sourdough	F	13081981	0		IA	8072691850	
Carman	Crisp	F	01111967	0		VT	7105134415	
Asheley	Doughnut	F	09111953	0		CA	2408255519	
Todd	Do	M	15041977	0		VT	4035274680	
John	Crisp	M	05081985	0		TX	5326075416	
John	Dough	M	27032011	0		CA	3124002527	
Lisa	Do	F	15071990	0		IA	14472286767	
Todd	Fryer	M	26011921	0		VT	8303703683	
Lisa	Dough	F	14031959	0		IA	3466942979	
Lisa	Dough	F	03022000	0		CA	17124317182	
Lisa	Do	F	10082015	0		IA	4335831230	
Asheley	Fryer	F	13101994	0		TX	18836215061	
Jim	Curler	M	03101974	0		CA	1032778680	
Alex	Dough	F	22031924	0		TX	8054348191	
Thomas	Sourdough	M	20052025	0		TX	2464175539	
Lisa	Crisp	F	21022012	0		VT	5348034204	
Alex	Doe	M	24051932	0		IA	5186776036	
Todd	Crisp	M	22021988	0		VT	1413642459	
Ashleigh	Curler	F	17021933	0		VT	7671737527	
Alex	Do	F	01092006	0		IA	2961342104	
Alex	Dough	F	27051987	0		IA	11702313172	
Alex	Curler	M	16011973	0		TX	4612604269	
Carman	Fryer	F	24041922	0		CA	17152564669	
Carman	Sourdough	F	19031971	0		IA	4858223686	
Ben	Fryer	M	05081980	0		VT	13861525947	
Alex	Dough	F	02051971	0		CA	6706865631	
Lisa	Crisp	F	18012028	0		TX	4862563418	
Todd	Do	M	24101983	0		VT	11585446023	
John	Crisp	M	29041970	0		CA	5203146680	
Ben	Do	M	04071916	0		TX	4003966531	
Alex	Do	F	22011969	0		IA	1863022892	
Todd	Crisp	M	22051972	0		VT	16027591521	
Jim	Doe	M	03061913	0		IA	16935644269	
Alex	Doe	M	01062005	0		VT	18783525901	
Jim	Crisp	M	21081974	0		TX	16728684119	
Asheley	Doe	F	07021924	0		VT	7068073020	
Lisa	Sourdough	F	11102026	0		TX	6034101300	
Ashleigh	Do	F	23021952	0		CA	8316825994	
Asheley	Doe	F	04051974	0		VT	2397361301	
Ashleigh	Curler	F	07011938	0		CA	8445872653	
Alex	Doe	M	02061972	0		VT	13117505249	
Alex	Dough	F	21031930	0		VT	15773207608	
Alex	Dough	F	26081955	0		IA	16332491370	
Carman	Curler	F	27121920	0		TX	2298718413	
Alex	Doe	M	16042021	0		CA	13557983833	
Thomas	Curler	M	23012000	0		TX	6848623681	
Alex	Curler	F	24102007	0		CA	6423601516	
John	Doughnut	M	31071996	0		CA	5345757747	
Lisa	Crisp	F	23111987	0		VT	7411797660	
Ashleigh	Doe	F	31051962	0		TX	2274025781	
Ashleigh	Sourdough	F	03081984	0		TX	1224774458	
Lisa	Do	F	19101917	0		CA	13951232454	
Thomas	Crisp	M	28111991	0		CA	11747237804	
Alex	Sourdough	M	05092010	0		CA	4185321224	
Thomas	Dough	M	02011952	0		VT	5201268614	
Asheley	Curler	F	25061963	0		IA	7992077677	
Thomas	Dough	M	10122000	0		CA	3282354952	
Ashleigh	Sourdough	F	14111931	0		IA	2644176719	
Alex	Fryer	M	16121945	0		IA	12342737904	
Lisa	Do	F	21122030	0		TX	4951882240	
Carman	Doe	F	19011985	0		CA	3976064248	
Carman	Doughnut	F	28092012	0		IA	8822555463	
Todd	Dough	M	01122008	0		TX	3418443007	
Alex	Fryer	F	21031922	0		VT	13826855194	
Jim	Do	M	09021932	0		IA	2444393879	
Ben	Dough	M	25041944	0		CA	13948543800	
Ben	Doe	M	13031993	0		CA	6178227189	
Thomas	Sourdough	M	10101927	0		CA	2982003079	
John	Curler	M	10071946	0		IA	8951787618	
Alex	Fryer	F	13071982	0		TX	4103701039	
Carman	Doughnut	F	22051965	0		IA	1507246034	
Ben	Crisp	M	20111996	0		VT	14988911943	
Lisa	Fryer	F	27061954	0		VT	12845975575	
Todd	Sourdough	M	20061978	0		TX	8211567482	
Asheley	Doe	F	25091920	0		VT	15176473001	
Lisa	Sourdough	F	09011968	0		IA	5123846720	
Alex	Doe	F	25051966	0		VT	7244737122	
Todd	Do	M	10081970	0		TX	7711768847	
Jim	Do	M	11101985	0		TX	2751707447	
Thomas	Crisp	M	03062023	0		CA	1467521698	
Todd	Doe	M	25062010	0		VT	6731266974	
Carman	Sourdough	F	19122025	0		VT	4194221234	
Thomas	Fryer	M	29041913	0		IA	11897626975	
Thomas	Doe	M	29071958	0		VT	3765205284	
Alex	Doe	F	26071930	0		VT	8795602570	
Asheley	Curler	F	10022001	0		TX	7226328796	
Alex	Fryer	M	01041937	0		IA	8534952022	
Alex	Do	F	16071968	0		CA	8214205986	
Thomas	Doe	M	25021921	0		CA	6953987297	
Alex	Dough	M	03061922	0		CA	14848704052	
Alex	Do	F	26062016	0		CA	4454524237	
Ashleigh	Doe	F	15072013	0		CA	17041938744	
Asheley	Crisp	F	20111947	0		IA	6357625940	
Jim	Doughnut	M	09121915	0		CA	6411252340	
Todd	Do	M	25121982	0		IA	7557283643	
Todd	Curler	M	28091913	0		VT	13582117098	
Ashleigh	Fryer	F	19092018	0		CA	4406668216	
Todd	Do	M	29052000	0		IA	8177437422	
Jim	Curler	M	18071914	0		CA	6542033211	
Ben	Curler	M	21101978	0		VT	4734478612	
Carman	Doe	F	31121996	0		IA	1723596839	
Alex	Sourdough	F	15051917	0		TX	1074327618	
Todd	Sourdough	M	21031948	0		TX	5345006483	
Thomas	Sourdough	M	25042028	0		VT	6261616158	
Thomas	Doughnut	M	25101995	0		TX	7453263208	
John	Sourdough	M	02052019	0		TX	7543081162	
Ben	Crisp	M	16111945	0		TX	5027447224	
Ashleigh	Dough	F	23052020	0		VT	18495331053	
Todd	Doughnut	M	16032022	0		IA	4134662892	
Alex	Doe	F	11101963	0		TX	6207244039	
Carman	Curler	F	12101926	0		TX	13885793128	
Ben	Sourdough	M	19061988	0		TX	4376413883	
Carman	Do	F	08011982	0		CA	6514764393	
Ashleigh	Doughnut	F	31081971	0		IA	3237083740	
Jim	Do	M	05121932	0		IA	12962343209	
Ashleigh	Crisp	F	24111991	0		IA	5977938550	
Asheley	Crisp	F	21052022	0		TX	3047653347	
Asheley	Fryer	F	24051915	0		IA	3108021901	
Ashleigh	Crisp	F	06122023	0		VT	3061427269	
Thomas	Dough	M	08011961	0		TX	5931895724	
Todd	Curler	M	25111955	0		TX	15031932985	
Jim	Dough	M	16082021	0		IA	1683094421	
John	Curler	M	16011967	0		TX	4133218281	
Thomas	Curler	M	16022013	0		IA	18198588524	
Alex	Doughnut	F	10041997	0		CA	8186014175	
Ben	Crisp	M	06041949	0		CA	3308021072	
Ashleigh	Crisp	F	13112018	0		IA	3104772666	
Todd	Doe	M	11062015	0		TX	8704423327	
Ashleigh	Dough	F	14121912	0		TX	15113392369	
Lisa	Fryer	F	20112020	0		CA	7837642494	
Jim	Dough	M	26031977	0		CA	5286912988	
Thomas	Do	M	18031957	0		IA	8531587500	
Asheley	Fryer	F	03061980	0		CA	3964974464	
Jim	Doe	M	23032003	0		TX	3427865330	
Ashleigh	Dough	F	05111946	0		TX	14618331479	
Carman	Doe	F	25011984	0		CA	6644344562	
Thomas	Curler	M	14072000	0		VT	1082185138	
Jim	Curler	M	16071944	0		CA	3541598146	
John	Crisp	M	09021937	0		CA	3453936377	
Ashleigh	Dough	F	16091932	0		VT	1838065884	
Thomas	Crisp	M	27081967	0		IA	2334981033	
John	Dough	M	02021962	0		VT	4914996105	
Ashleigh	Sourdough	F	12101926	0		CA	15611236261	
Ben	Fryer	M	17062009	0		TX	16633752179	
Asheley	Doughnut	F	07021974	0		CA	15043392509	
Asheley	Do	F	20022009	0		VT	3993231871	
Lisa	Do	F	16062018	0		IA	5168937861	
Asheley	Doe	F	03091922	0		CA	3064942428	
Jim	Doughnut	M	10102015	0		IA	16101213635	
Thomas	Sourdough	M	07091942	0		TX	18111236771	
Alex	Sourdough	F	20041996	0		TX	14126035055	
Jim	Sourdough	M	15061971	0		TX	12763466020	
John	Doughnut	M	21061962	0		CA	4702905882	
Ben	Do	M	06051956	0		CA	8048164174	
Lisa	Sourdough	F	06062010	0		TX	13286843327	
Alex	Fryer	M	21011943	0		CA	5316568505	
Alex	Doughnut	M	20021937	0		IA	5866648147	
Ben	Do	M	20042030	0		TX	7485842898	
Alex	Dough	F	29031955	0		CA	11327873938	
Todd	Sourdough	M	19042030	0		IA	5824454362	
John	Doughnut	M	14062005	0		IA	12081145372	
Alex	Crisp	F	27101915	0		TX	6855166167	
Lisa	Fryer	F	14051931	0		TX	3756257918	
Ben	Fryer	M	11061917	0		TX	5068274291	
Alex	Curler	M	13061925	0		CA	14506094144	
Lisa	Do	F	04111919	0		IA	1483545066	
John	Fryer	M	11112028	0		VT	2793595391	
John	Sourdough	M	11082018	0		CA	1134536336	
Carman	Doughnut	F	06111913	0		CA	7273261334	
Lisa	Sourdough	F	30082011	0		CA	12281241828	
Jim	Crisp	M	04111949	0		VT	5915388255	
Todd	Dough	M	04101957	0		CA	12862937105	
Asheley	Fryer	F	23041931	0		CA	4186518473	
Alex	Doe	F	25011925	0		VT	5987578315	
John	Doughnut	M	12102008	0		IA	4173148084	
Ben	Fryer	M	03122023	0		CA	15137473777	
Todd	Do	M	20101957	0		VT	6361486003	
Lisa	Dough	F	28061967	0		TX	7678096139	
Lisa	Doughnut	F	22032019	0		IA	1883005388	
Alex	Fryer	M	05101954	0		IA	7882041998	
Alex	Crisp	F	17041945	0		VT	5125077973	
Asheley	Doughnut	F	22072006	0		IA	14084718910	
Carman	Dough	F	18062002	0		IA	5228575578	
Asheley	Sourdough	F	13121978	0		TX	4044482990	
Todd	Curler	M	17111944	0		TX	5978031325	
Asheley	Do	F	22021968	0		TX	11497792491	
Asheley	Crisp	F	15021998	0		TX	6611917385	
Asheley	Fryer	F	10072025	0		TX	5932722820	
Ashleigh	Fryer	F	10021952	0		TX	3442757288	
Lisa	Do	F	30061967	0		VT	11818611095	
Asheley	Doe	F	31051949	0		TX	5438927357	
Alex	Doe	F	04062001	0		VT	2282683649	
Jim	Doe	M	23022010	0		VT	17487706687	
Ben	Doughnut	M	27032015	0		IA	11045867929	
John	Fryer	M	16031915	0		CA	4918931931	
Todd	Sourdough	M	20041960	0		TX	8176697135	
Todd	Doe	M	11011930	0		IA	5493152997	
John	Fryer	M	17111937	0		IA	2997571154	
Alex	Sourdough	M	02032004	0		VT	5938551566	
Asheley	Curler	F	13021932	0		IA	7484615095	
Alex	Doe	F	26031973	0		CA	4098636996	
Carman	Do	F	03032016	0		CA	2867077717	
Alex	Sourdough	F	18031949	0		CA	16871941769	
Ashleigh	Dough	F	10012018	0		VT	1208984580	
Ashleigh	Curler	F	29061960	0		TX	1433716414	
Asheley	Curler	F	16071920	0		VT	8054506667	
Lisa	Doe	F	13051936	0		IA	14251471070	
Lisa	Dough	F	17111966	0		IA	1995383615	
John	Doe	M	07021987	0		CA	1344434711	
Todd	Do	M	10032003	0		TX	6512918965	
John	Do	M	03121980	0		TX	3658762857	
Jim	Doe	M	08042027	0		IA	1442286169	
Lisa	Crisp	F	22091961	0		TX	14481493710	
Ben	Doughnut	M	24051936	0		TX	18566877105	
Carman	Curler	F	19021945	0		TX	17565916883	
Lisa	Fryer	F	07081961	0		IA	17372048396	
John	Do	M	18122016	0		CA	8172726635	
Asheley	Curler	F	03021943	0		IA	6285814068	
Ashleigh	Do	F	19051992	0		VT	18925011618	
Lisa	Curler	F	20031928	0		VT	17684165752	
Alex	Doe	M	07041980	0		CA	8487505359	
Todd	Doughnut	M	06051953	0		TX	16623983157	
Alex	Fryer	M	26021988	0		IA	13612882050	
Jim	Doughnut	M	10042019	0		TX	3965365555	
Todd	Dough	M	10101918	0		CA	7215694483	
John	Doughnut	M	23092004	0		CA	12628807396	
Ben	Doughnut	M	29011955	0		VT	7648977722	
Alex	Sourdough	M	26091998	0		VT	16414146738	
Ben	Dough	M	18071950	0		CA	5691375441	
Alex	Dough	M	21091988	0		CA	5991602537	
Alex	Crisp	F	25101957	0		VT	14256137656	
Thomas	Dough	M	04091928	0		IA	8091267910	
John	Do	M	22051927	0		TX	3206615321	
Jim	Crisp	M	23021993	0		CA	5936318588	
Asheley	Fryer	F	24101928	0		TX	18918772482	
Alex	Doughnut	F	25122014	0		IA	8263582523	
Carman	Doughnut	F	14081913	0		VT	11486236907	
John	Sourdough	M	11091915	0		CA	13103715433	
Asheley	Sourdough	F	10061976	0		IA	4611481529	
Thomas	Doe	M	12122018	0		CA	2576518218	
Alex	Crisp	M	25102007	0		IA	2136508113	
Lisa	Doughnut	F	14111973	0		TX	3535631861	
Jim	Dough	M	21101936	0		CA	16863236045	
Asheley	Do	F	18111946	0		TX	4204954301	
Thomas	Curler	M	01051992	0		IA	1491736553	
Alex	Do	F	25061923	0		IA	1081787313	
Ben	Doughnut	M	04061973	0		CA	1338431473	
Alex	Sourdough	F	17011988	0		TX	8968902585	
Alex	Doughnut	M	06102019	0		VT	13914296051	
John	Doughnut	M	31101918	0		VT	6513763456	
Thomas	Curler	M	28042023	0		VT	11371126463	
Alex	Crisp	F	26072024	0		TX	3507835019	
Thomas	Doe	M	26122022	0		TX	18255104190	
Alex	Do	F	24051967	0		CA	4984656518	
Ben	Curler	M	21091950	0		VT	15635175332	
Ben	Crisp	M	16062019	0		IA	3037616396	
Carman	Fryer	F	21111957	0		TX	5624977936	
John	Dough	M	01042013	0		TX	11097111086	
Carman	Sourdough	F	23081993	0		IA	6982813582	
Asheley	Crisp	F	04061924	0		CA	4303213444	
Alex	Doe	F	12041920	0		TX	7077086763	
Jim	Do	M	22111970	0		IA	17107341944	
Jim	Doe	M	08112004	0		CA	15924025804	
Ashleigh	Fryer	F	21021938	0		IA	3163038543	
John	Crisp	M	23021928	0		VT	5318022921	
John	Doughnut	M	19101918	0		TX	7482395623	
Asheley	Crisp	F	09121939	0		TX	4476843479	
Todd	Fryer	M	11111959	0		CA	6517158418	
Todd	Do	M	02111995	0		TX	5537313238	
Todd	Fryer	M	12071955	0		VT	16858796117	
Alex	Dough	F	26111938	0		CA	16623844150	
Thomas	Dough	M	19071950	0		VT	2577053171	
Carman	Doe	F	21091939	0		TX	5581613765	
Thomas	Fryer	M	24111980	0		VT	1562038922	
Ashleigh	Doe	F	13091967	0		VT	4143045609	
Alex	Crisp	F	26031938	0		TX	17435805459	
Lisa	Fryer	F	07042014	0		TX	5822302554	
John	Doe	M	23052017	0		IA	6625944454	
Lisa	Do	F	11101997	0		IA	8838712696	
Ashleigh	Dough	F	08032023	0		VT	15752631768	
Ben	Curler	M	22062003	0		VT	4361051923	
Alex	Do	M	09091919	0		CA	1187496384	
Carman	Curler	F	02092003	0		IA	4682887435	
Carman	Curler	F	16051913	0		IA	17513072367	
Ben	Curler	M	12042005	0		TX	5338165281	
Asheley	Dough	F	21041952	0		CA	13348804027	
Lisa	Doe	F	18021994	0		CA	3856562589	
Ashleigh	Dough	F	13032016	0		VT	2752178787	
Ashleigh	Dough	F	01021992	0		IA	18275102360	
Ashleigh	Dough	F	25061954	0		VT	4394984484	
Ben	Dough	M	20101991	0		IA	17861683177	
Todd	Doe	M	28101942	0		VT	6831292552	
Alex	Doughnut	F	15011924	0		IA	4453973592	
Alex	Doughnut	M	13081932	0		CA	14961257689	
Ashleigh	Curler	F	19012008	0		CA	17477008679	
Jim	Crisp	M	06112030	0		VT	12197961902	
Ben	Crisp	M	23092003	0		VT	1398877523	
Carman	Dough	F	15111967	0		VT	3766001216	
Carman	Sourdough	F	22111933	0		CA	7358485362	
Alex	Doughnut	F	04041937	0		TX	3837668368	
Ben	Doughnut	M	06121917	0		TX	2648042737	
Carman	Dough	F	14081920	0		VT	4441995132	
Carman	Doughnut	F	18041976	0		CA	1401711521	
John	Fryer	M	13092027	0		CA	16535488079	
Asheley	Sourdough	F	17091933	0		IA	6627547240	
Thomas	Curler	M	31121987	0		TX	5882948099	
Alex	Sourdough	F	13051950	0		IA	6896383983	
Carman	Dough	F	19101939	0		TX	2972364866	
Asheley	Do	F	14101997	0		CA	7418336808	
Carman	Doe	F	18031971	0		TX	16127425112	
Carman	Fryer	F	09081988	0		TX	2404142451	
Alex	Sourdough	F	09011980	0		IA	1677882304	
Alex	Curler	F	22061936	0		IA	8913964963	
Ben	Sourdough	M	25052008	0		TX	4491415410	
Asheley	Dough	F	24062007	0		CA	16451645050	
Thomas	Sourdough	M	18071939	0		VT	12032276661	
Carman	Crisp	F	02071973	0		IA	1594431306	
Thomas	Fryer	M	09111968	0		TX	8564097035	
Todd	Curler	M	18121977	0		TX	12194142080	
Alex	Dough	F	09032005	0		IA	3246398259	
Carman	Doughnut	F	01092026	0		TX	1078413998	
Alex	Curler	M	19071972	0		VT	13918911400	
Alex	Curler	F	10041972	0		CA	2607506796	
Ben	Doe	M	04121977	0		CA	4833736692	
Todd	Fryer	M	14081932	0		CA	5356676516	
John	Doughnut	M	28071967	0		TX	15955336293	
Alex	Crisp	F	13122002	0		TX	1368042004	
Jim	Sourdough	M	08061939	0		IA	7488176371	
Jim	Crisp	M	16112026	0		VT	5811936133	
Alex	Do	F	06112017	0		TX	1998698685	
Alex	Fryer	F	24111982	0		IA	11575006311	
John	Doe	M	06072023	0		IA	7568512747	
Todd	Curler	M	19092017	0		IA	3768404463	
Jim	Dough	M	28081984	0		TX	2908432647	
Thomas	Doe	M	05111968	0		TX	14735717995	
Thomas	Crisp	M	31101986	0		VT	8296596194	
Ben	Sourdough	M	15031964	0		VT	1157118025	
Ashleigh	Fryer	F	15071928	0		CA	14003116046	
John	Fryer	M	06092027	0		VT	16942981320	
Alex	Crisp	F	03061932	0		CA	4506215955	
Alex	Doe	F	25111925	0		CA	17405367362	
Alex	Crisp	F	09051940	0		VT	8551456086	
Jim	Doughnut	M	12011932	0		CA	4466824624	
Alex	Fryer	M	05021997	0		TX	12317125362	
Lisa	Curler	F	10121967	0		IA	1441517714	
Asheley	Crisp	F	18021934	0		TX	5258295767	
Todd	Curler	M	18041912	0		IA	6413233860	
Alex	Crisp	F	23102019	0		IA	3152581116	
Ben	Do	M	17011922	0		IA	12446624719	
Asheley	Doe	F	24071984	0		TX	2985253724	
Carman	Sourdough	F	15041999	0		VT	14855076007	
Jim	Fryer	M	21032022	0		CA	2668163958	
Alex	Crisp	F	07011978	0		TX	17318392866	
Lisa	Crisp	F	09071977	0		VT	2945575117	
Carman	Dough	F	01121981	0		VT	2381806897	
Ben	Doe	M	09062016	0		TX	7583803276	
Carman	Fryer	F	31121989	0		VT	1721595916	
Alex	Sourdough	M	01052030	0		IA	1374193532	
Thomas	Doe	M	16061924	0		CA	5982852042	
Alex	Fryer	F	28021958	0		TX	6867961789	
Lisa	Fryer	F	06111922	0		TX	3503567379	
Carman	Dough	F	07051947	0		TX	8502204299	
Asheley	Sourdough	F	02021936	0		VT	12435425028	
Lisa	Curler	F	06111972	0		TX	7063692885	
John	Doe	M	16041984	0		IA	13008654565	
Alex	Doughnut	F	28081946	0		VT	4736763546	
Thomas	Sourdough	M	28021939	0		VT	5333574330	
John	Fryer	M	11082026	0		CA	5122592413	
Alex	Doe	F	24092007	0		IA	1238074985	
Asheley	Sourdough	F	10101981	0		VT	4023278556	
Thomas	Sourdough	M	01021984	0		IA	1814956999	
Thomas	Do	M	09052017	0		TX	7925951761	
John	Doe	M	26061916	0		IA	15672245475	
John	Curler	M	30102011	0		VT	1507254424	
Ben	Do	M	17102000	0		CA	12953146950	
Carman	Dough	F	23041991	0		CA	6488598140	
Alex	Curler	F	09081923	0		CA	6707765057	
Alex	Do	F	20011949	0		VT	4252935008	
Alex	Curler	M	22091967	0		TX	12518013733	
Alex	Do	F	28031930	0		IA	2707956253	
Carman	Crisp	F	06061946	0		TX	13713261787	
Lisa	Dough	F	11021928	0		TX	2826096589	
John	Doughnut	M	21112005	0		TX	6544508989	
Asheley	Sourdough	F	06101951	0		IA	8178768818	
John	Do	M	17102025	0		VT	8718781456	
Alex	Dough	F	23091987	0		CA	6518851699	
Todd	Doughnut	M	09031989	0		CA	13422327621	
Asheley	Curler	F	29091922	0		VT	6403241817	
Lisa	Doughnut	F	10112025	0		CA	8807337494	
Jim	Doughnut	M	05022021	0		VT	7386971693	
Ben	Fryer	M	06071915	0		IA	8357845639	
Jim	Do	M	05072022	0		VT	8731165152	
Alex	Doughnut	F	19091924	0		VT	4327525270	
Ashleigh	Doe	F	10031965	0		IA	6775614611	
Alex	Curler	M	22101930	0		CA	8331698674	
Thomas	Doe	M	19041990	0		IA	15006035545	
Lisa	Sourdough	F	18092001	0		VT	1783725682	
Carman	Doughnut	F	01101964	0		TX	16876307043	
Thomas	Sourdough	M	20092018	0		IA	18315195650	
Asheley	Curler	F	19111945	0		CA	5246266285	
Ashleigh	Crisp	F	06071915	0		IA	2542505627	
Thomas	Crisp	M	19032006	0		CA	8695838174	
Lisa	Doe	F	27051930	0		VT	16886074848	
Asheley	Crisp	F	08032019	0		IA	4342471811	
Ben	Do	M	26071933	0		IA	5945237163	
Todd	Do	M	21051983	0		CA	6527297600	
Alex	Fryer	M	24101982	0		CA	7126581525	
Alex	Crisp	M	25102008	0		TX	2251431348	
Thomas	Doe	M	24032011	0		VT	3838214119	
Ben	Dough	M	21101937	0		VT	2416408608	
Asheley	Doughnut	F	05012009	0		CA	2245506958	
Asheley	Doughnut	F	06111923	0		IA	6853816486	
Jim	Sourdough	M	07011931	0		IA	3771953246	
Thomas	Dough	M	05101969	0		TX	4846425403	
Lisa	Do	F	30121976	0		IA	7851466192	
John	Do	M	13101994	0		TX	16551707488	
Ashleigh	Dough	F	07082029	0		VT	5735317900	
Alex	Crisp	F	19121923	0		TX	5194561646	
Ashleigh	Dough	F	22072030	0		IA	11423681942	
Lisa	Fryer	F	02071974	0		TX	2165416307	
John	Fryer	M	26062021	0		TX	6674748874	
Ashleigh	Doughnut	F	17011979	0		IA	4567324339	
Alex	Doe	M	07071967	0		TX	12427335705	
Alex	Crisp	M	28031983	0		VT	6537717199	
Todd	Curler	M	25021990	0		CA	8997141745	
Todd	Dough	M	05021995	0		IA	1657828152	
Asheley	Doe	F	07051982	0		CA	6648764038	
Ashleigh	Fryer	F	06061936	0		CA	8803994203	
Todd	Sourdough	M	11071971	0		CA	2753178443	
Asheley	Doughnut	F	06022004	0		TX	8153665139	
John	Do	M	06121914	0		IA	3455565868	
John	Dough	M	23111963	0		IA	6816117370	
Jim	Curler	M	30031935	0		VT	5214678133	
Todd	Dough	M	19031968	0		IA	1486601682	
Jim	Do	M	23092015	0		CA	5357296781	
Alex	Doughnut	F	02081970	0		VT	5617988221	
Thomas	Dough	M	14111991	0		CA	3215556744	
Lisa	Sourdough	F	11052027	0		TX	14594013301	
Thomas	Doughnut	M	13082026	0		VT	14767006461	
Lisa	Dough	F	28091928	0		IA	2302477326	
Asheley	Doughnut	F	09021985	0		IA	8038833233	
Lisa	Dough	F	09011964	0		CA	7634431058	
Lisa	Doughnut	F	01121923	0		TX	5515162817	
Jim	Doe	M	01031982	0		IA	2926215973	
Thomas	Doughnut	M	14041932	0		CA	5751665688	
Jim	Crisp	M	10041966	0		VT	5541485002	
Lisa	Sourdough	F	28101959	0		IA	8564468189	
Alex	Curler	M	27111991	0		TX	6885297192	
Lisa	Curler	F	14061965	0		TX	5193421806	
Asheley	Crisp	F	09091997	0		CA	4181517167	
Todd	Dough	M	06121929	0		CA	1755292299	
Alex	Sourdough	M	21071999	0		CA	8192121096	
Carman	Sourdough	F	26101923	0		VT	1976226252	
Lisa	Curler	F	23102014	0		VT	17466444443	
Alex	Dough	M	18121927	0		CA	1897203004	
Jim	Dough	M	19111914	0		CA	6017767258	
Asheley	Fryer	F	16081932	0		IA	11646866484	
Thomas	Do	M	13091940	0		CA	5691294057	
Thomas	Fryer	M	06061969	0		CA	4221008556	
Lisa	Do	F	12051918	0		TX	5052867549	
Thomas	Fryer	M	14021918	0		VT	15067306012	
Lisa	Doughnut	F	07011940	0		IA	1721676173	
Ben	Curler	M	25011933	0		CA	13014865448	
Alex	Sourdough	M	04041936	0		CA	11732803250	
Jim	Curler	M	02091978	0		VT	6093252126	
Jim	Curler	M	09061944	0		TX	8703507275	
Asheley	Do	F	21091932	0		TX	8885127955	
Jim	Fryer	M	03031988	0		IA	12435878436	
Todd	Do	M	19071940	0		IA	15917375914	
Asheley	Fryer	F	05021955	0		VT	4344208083	
Asheley	Doughnut	F	11121996	0		TX	8845235632	
Ashleigh	Dough	F	05081982	0		VT	5771646454	
Alex	Doughnut	M	25071921	0		IA	15223966404	
Ben	Do	M	15042020	0		TX	13936118845	
Carman	Doe	F	26111925	0		TX	1448924612	
Ashleigh	Doe	F	25022000	0		IA	3598117023	
Asheley	Doughnut	F	19092021	0		TX	14406296868	
Todd	Curler	M	25072023	0		IA	8076455944	
Carman	Doe	F	24031969	0		CA	1452558772	
Carman	Crisp	F	04101918	0		VT	17132495665	
Jim	Do	M	18041999	0		IA	1938973880	
Ashleigh	Crisp	F	07121933	0		IA	14044001146	
Carman	Crisp	F	04121962	0		CA	3625947596	
Todd	Fryer	M	18101957	0		TX	2273473611	
Todd	Crisp	M	21111995	0		CA	4023286567	
Todd	Doughnut	M	24021983	0		VT	8956745016	
Carman	Fryer	F	01021985	0		IA	5652408368	
Carman	Doe	F	15041921	0		VT	6127528522	
Lisa	Fryer	F	19121995	0		IA	7812971429	
Lisa	Crisp	F	13051978	0		TX	14937958619	
Ashleigh	Doe	F	27061985	0		VT	18811191703	
Ashleigh	Do	F	30081957	0		IA	4848302467	
Carman	Dough	F	12051999	0		CA	8902167635	
Ben	Sourdough	M	21021915	0		CA	5651526808	
Thomas	Crisp	M	06111958	0		VT	6223672383	
Alex	Curler	F	19111997	0		VT	11662647700	
Lisa	Doughnut	F	26031988	0		CA	1827365526	
Jim	Sourdough	M	16091933	0		VT	1003715691	
Alex	Do	F	16101958	0		IA	14148966349	
Alex	Do	F	27031991	0		VT	3636722511	
Carman	Do	F	26081944	0		CA	2278463595	
Alex	Sourdough	F	10082014	0		TX	4102948753	
Alex	Curler	F	09071971	0		IA	6496582389	
John	Curler	M	01061935	0		IA	16282896309	
Todd	Dough	M	15111951	0		CA	5887432119	
Ben	Curler	M	13021929	0		CA	14652673885	
John	Doughnut	M	14101972	0		CA	18978501508	
Carman	Doe	F	08111996	0		IA	2715616246	
Ben	Fryer	M	05081943	0		IA	1861752752	
Ben	Doe	M	10072001	0		VT	1175701578	
Ashleigh	Dough	F	07122027	0		IA	3801963243	
Ben	Do	M	11121950	0		IA	15184196122	
Carman	Crisp	F	19101961	0		TX	1152734083	
Jim	Doe	M	08041932	0		IA	7218931873	
Ben	Do	M	27121961	0		VT	1798063180	
Carman	Fryer	F	18021964	0		CA	7496444269	
Lisa	Curler	F	27021986	0		CA	6468422049	
Ashleigh	Sourdough	F	12111987	0		CA	17995735641	
Asheley	Dough	F	06101993	0		VT	8408817195	
John	Curler	M	17031987	0		TX	5067136129	
Asheley	Sourdough	F	16021979	0		CA	12102213246	
John	Do	M	02031914	0		VT	1107837903	
Asheley	Doughnut	F	20032030	0		TX	3151675651	
Jim	Sourdough	M	05091936	0		IA	7084965982	
Ben	Doughnut	M	14111972	0		CA	1638004104	
John	Dough	M	01091955	0		VT	14376003951	
Thomas	Dough	M	22111978	0		TX	3336174438	
Alex	Fryer	F	03051935	0		VT	8628833884	
Alex	Dough	F	24061958	0		IA	11666076278	
Ashleigh	Curler	F	28101932	0		IA	16328165388	
Lisa	Doughnut	F	19012002	0		CA	7964976166	
